generation,gain_enemy_1,gain_enemy_4,gain_enemy_6,kill_enemy_1,kill_enemy_4,kill_enemy_6,sigma_0,sigma_1,sigma_2,sigma_3
127,-62.5,-3.249999999999817,-92.5,0.0,0.75,0.0,0.3,0.23394488922979162,0.1842005281511235,0.07862045300016156
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19451846003828477,0.14201233746729452,0.1700348565102933,0.3
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.0568909123870819,0.02090398454943721,0.04368895297399021,0.22770714155645674
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17176871649256958,0.027538377693875495,0.3,0.05387346334501494
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24660406555787617,0.11614192840675507,0.04238685866547548,0.09737257656455504
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12384737078009256,0.03541095138076987,0.07169963623508777,0.09467814085843317
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.02868863702698819,0.3,0.15782506434856994,0.007111451814990961
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18179711462837053,0.26990774572677584,0.02616068867347879,0.040498966736873136
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1786244593336809,0.047305423069938346,0.24834693216741585,0.03631585696477165
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12649535099016102,0.1475623457936321,0.12641114692711522,0.06938403698177426
127,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.11567189712276385,0.13059882387392333,0.10143218759766978,0.02700876358711438
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.05736717003960868,0.04263499792964613,0.22695688263224154
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11405676350298578,0.0875714384630549,0.16119388263746717,0.2685796036948991
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19501068029501206,0.029453680861882332,0.01170045340051972,0.3
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.3,0.06525292694669092,0.13404112451150646
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09447599908735742,0.20602095595000128,0.053044357566356816,0.1301156772624811
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16851855064984267,0.09864864337143393,0.12677474134687686,0.09209485020288578
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.0779321132660795,0.03582815793957341,0.15542339114737563,0.06195120980431769
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.25630227112209386,0.11396361451261419,0.12634497349882917,0.17593248675641682
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16918735742588006,0.05783446130987507,0.06320383286772566,0.20933894788346089
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10550947445323092,0.06369557338461011,0.20583925950303056,0.1314633495614082
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18822691628963806,0.1572353916121665,0.06883866888059413,0.16672430389939846
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06629945970382782,0.18379678528967539,0.12007882970813775,0.034050657273121204
127,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19200299707779228,0.13951200625848773,0.1268241025329836,0.3
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.23635078307416355,0.1310381932213654,0.05333011447164948
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16103491927443955,0.29176930670820067,0.1192632066437141,0.02194483034201891
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05033787298460805,0.1880472994272403,0.19060542238611156,0.08804545875456218
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14677812392860956,0.22724187578063326,0.08631759553532797,0.15956085563954356
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.053251040278816414,0.03462404600091195,0.006974806221395297,0.004875624288504577
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.22816979763506678,0.1384735632374526,0.07342559114189798,0.2300385502348902
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.057816278404651054,0.016208790858591168,0.036385695233812215,0.0589350984077634
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12180196656419132,0.13094782781205985,0.09117038964992352,0.04693367743014081
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16529388623032287,0.17227697947174395,0.1009559844260941,0.07608987525659992
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.25471508267722714,0.03304173793224471,0.022726407951498086,0.2666947145589389
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.026260707774975748,0.27834584732689954,0.12083349073353325,0.029808185927431733
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2508484120696712,0.0399490553761065,0.2711923919894118,0.17264080556226888
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17356222494389636,0.090842008882289,0.16782976038166145,0.281254554773145
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07393793986215577,0.030750785710378734,0.12695885336565477,0.11837521813449067
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2250536172301968,0.10195969471284244,0.09397537846653978,0.22208485403419687
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14538003085548626,0.22794178009062172,0.022543503538656806,0.16819255898413413
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1372003450768184,0.16168675679755495,0.2743732498111792,0.20082927345155005
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10935472265497137,0.09700086053596058,0.2156219484262835,0.1593232549373454
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21861759145359033,0.0767395788287805,0.09552134751604935,0.0656584796376196
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.012005669231215784,0.2841679486621734,0.02849620402660227,0.07760693127526164
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.28028567164124496,0.026476823254447692,0.09086416800272468,0.09915644684476145
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.2089861087633401,0.03356823886941869,0.16186552588155217
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17338676196178776,0.05267059802120976,0.04234522339507726,0.14964434586894257
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1455765020642777,0.2130191456079633,0.039072330102321015,0.0995101642658119
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09783041458819211,0.10040282120191636,0.11891865518055371,0.03766844135809894
128,-62.5,-3.249999999999817,-90.0,0.0,0.75,0.0,0.2686028947408261,0.18875786020555518,0.23660132390462404,0.07680579094415661
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17583716426407875,0.16842493606894499,0.1681159744424858,0.2353262779081458
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.057663898217807416,0.018101792059718846,0.06840796354179811,0.168812924699144
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1493782188699281,0.020846286761979,0.3,0.04527352957407089
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.20514957764803352,0.10714613810096485,0.048127370417990874,0.11191229950784247
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12398401526987311,0.029143959127846904,0.0625625489634237,0.08877193386089766
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.034283989576681446,0.3,0.14169742935200622,0.006809615277147573
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2066361801550102,0.3,0.021199444450444277,0.033537074903172634
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18564620316244296,0.04573975535565385,0.3,0.031016384160393613
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1478804721094445,0.12638477783335167,0.14662240310868083,0.05542829688626972
128,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.09403760225006745,0.122662926187066,0.09636001170825413,0.024910821089093066
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.27684078907282045,0.045968284121776656,0.04173751397797581,0.23378022127092435
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.0910640336057411,0.07434811522823116,0.12852929995978452,0.23462552239424
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16664215325048046,0.018262219602883323,0.011530677637463608,0.3
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.3,0.0593728274642648,0.12252160757014038
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12430479722861945,0.2249570405233026,0.06118746297964998,0.1084291355628981
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1737421501714985,0.12523848322265108,0.11374764265941308,0.1091288000583459
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07341210301474894,0.03818877633984012,0.1722288312739212,0.05146932862985201
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2595694692817401,0.11388196279782394,0.1771762662587157,0.1473545039485075
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.15091067315099707,0.04520710596894928,0.09039983299149904,0.2412791258201029
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1146430791935681,0.06844788660381733,0.18404637655790815,0.15894896414468154
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17985718214522195,0.14595720908302182,0.0719292569029778,0.17982108253007564
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.0936821707313316,0.13966662504698046,0.10486765454807402,0.025168263293775934
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.27431981532054334,0.14464181785875954,0.14327917728782327,0.3
128,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.22421550393164735,0.05448747440922798,0.14564069167190358,0.13960575925438726
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2947413266082328,0.3,0.14023610797468702,0.048088190337938264
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14952685535370464,0.254033090977877,0.13648259092451603,0.014213440179907888
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.04056013356462171,0.27702343274414787,0.1513678233605489,0.0908641738285584
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19147519164713586,0.22397636640457047,0.07167097299215143,0.19026954483419808
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.047794468661113344,0.03628510304093989,0.006046797932473819,0.0036172807076959943
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23423977319004682,0.11851528247911568,0.06177681175785503,0.23993465698071517
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05129273867500759,0.016018832967890476,0.03884041308331239,0.06616758848568073
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.144644232928634,0.17764498379790136,0.09505910791013358,0.042552552145474785
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17114773476497067,0.21565817707418836,0.08864336614477317,0.0783785697400017
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.03539319155589786,0.02251007151348298,0.2778498699965983
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.021306354394741784,0.3,0.13773491286628864,0.03474034946679273
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21029965441075343,0.027151983922091654,0.244154199475963,0.16554570090179818
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16410314641587193,0.08739703815585281,0.12374544675156246,0.28277573372936127
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08239146092308895,0.038756840448941836,0.10806026029606046,0.13053963797590934
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17903418444139407,0.1571122882677543,0.07666754782811748,0.23800957770738626
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12690757935124744,0.20420937140476178,0.020787894595459898,0.15595098871835936
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11476592437114996,0.15405325840681272,0.3,0.19217745195559538
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12455024469681043,0.10198769251516064,0.1872850804877001,0.16777481840214944
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23547749579335708,0.07156590138176114,0.08572355188815779,0.07795758565590463
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.013794015663539385,0.2557542417293771,0.02589212502042216,0.08826770905023168
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.26952505950380673,0.025653253212999303,0.08216074771960863,0.13260083113876409
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.24825004133524564,0.03149081748654111,0.17357334896102852
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09783562635431195,0.05303368741681163,0.04380165142381574,0.15752251776191625
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14517133526620846,0.1979326915898324,0.04231041223671436,0.10286192862827953
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11247597282476533,0.10836050975220403,0.20160758902232487,0.04495081508839288
129,-62.5,-3.249999999999817,-90.0,0.0,0.75,0.0,0.2769593761082395,0.20843464878223988,0.21345564983533571,0.11424849563425457
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16835898567280286,0.11091029943556811,0.1468255750878873,0.24618365485289792
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06287080418165081,0.01587853045955601,0.06554890210979493,0.1695600408916659
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16720534853422603,0.017288483094857938,0.26915826278148036,0.052203846634431686
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2316516766327322,0.1235689408799948,0.041197218822505086,0.09879163428750651
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10079421812852866,0.030329703602577536,0.059697793147192625,0.09481088392779811
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.02704630936721326,0.2678065469409333,0.17434735014736338,0.009072396247513702
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23166245316832204,0.2806725232286748,0.02040015138305855,0.02984899395989944
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18681166471473906,0.051716434309459616,0.24708804871766699,0.048953585039027546
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13107719338814747,0.1662273874698841,0.11259976227727672,0.05965979453494817
129,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.09920232804469213,0.13103110245911953,0.08512397741463698,0.02644416076041873
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.02687886506456519,0.05218294534157725,0.18600891656712715
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06740169232604852,0.09429022749819332,0.1262902787859344,0.19483595482571958
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16890160679369304,0.01640637353448867,0.010541769713601384,0.3
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.2863374781481213,0.05295745506849883,0.12022137085700711
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12715946538097161,0.2805310910215499,0.04579160191091399,0.09848559184310832
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18352770866305834,0.17237729814406605,0.10663820614051445,0.11484790008459336
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07560787479920467,0.04289192911359541,0.18330700778674308,0.05433734050905511
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21061772030555942,0.09739981727281169,0.21190321873509818,0.1722882136574272
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13132411205143413,0.028434958863559404,0.10110423121053909,0.2382982307636115
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1248276104942583,0.06017451398409116,0.17477099187661793,0.1768190929561327
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.20254602708112995,0.14908590386595164,0.044173089360757915,0.19188248770530517
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08158377594272634,0.13325788464726762,0.12466038511556476,0.015532393095537838
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.12428913273412283,0.11629237732757502,0.2924770643402213
129,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19929355019465506,0.05610756425898055,0.14344413490265095,0.1481566062301818
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.28490938272432836,0.3,0.1476225824739045,0.04063860261063059
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11199101789520846,0.2855410486346802,0.12656111096937814,0.014548609622490225
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.039182830193293876,0.3,0.12049932567088083,0.1080513436908779
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16790745849154623,0.19369497796925553,0.08459062261685782,0.15221801305934776
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.043775950576793676,0.033626902360170505,0.005126514557745562,0.0030352562195899097
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21726641400780466,0.1272292224332739,0.06435185097962597,0.18743977444467846
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.036212407574105474,0.014886595067248438,0.05126820960034546,0.07086720472484404
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.132134881266525,0.16188398636063633,0.08677899510774355,0.045206909573134696
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19204759889849815,0.15944495706833456,0.08807182611739389,0.06687907216474936
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.03433465904817866,0.025978984990488726,0.28408924115649703
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.018768864234491502,0.3,0.1094411525715245,0.02353430345687757
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1931096491430704,0.02789391853201978,0.2248409172861835,0.17875547502789732
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11286447688371821,0.06685512443350843,0.12406588220546015,0.23764291928531434
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09651490883050569,0.056519874867206395,0.15051874273999025,0.12839820839930413
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21305664672966193,0.1497218327405917,0.10520867228775066,0.23459118395666703
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12529116531365309,0.1460599977710417,0.02449784046452903,0.1461580144748294
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11145309623021775,0.12628712630029423,0.3,0.1289739504875002
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13352442722201338,0.06771552163972842,0.15232187137595085,0.11382678442257287
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.27813936377744203,0.0671470528812231,0.11149164104707895,0.09141955659715861
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.010618612043364487,0.2824755112324293,0.0293084399038171,0.08853933743818954
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23768313528797508,0.02548065792756174,0.09707673482436556,0.17515744849619855
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.27549302251477764,0.027997983466829534,0.19923632561146354
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11557161788151826,0.04938715255686353,0.05681770170410362,0.12722343108955547
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17227077973023355,0.142213241563685,0.039501181595935256,0.1313096566270548
130,-65.0,-57.5,-60.0,0.0,0.0,0.0,0.1267006767193363,0.10691329543301993,0.24079902505945583,0.050858467450283905
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.22814087978764266,0.2432304032232794,0.156719137592445
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14477544996716463,0.10862550370078376,0.19603689023429496,0.2413245755386138
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05314631414730705,0.018264181634072247,0.0677538392938852,0.18832389137304453
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2193670497891503,0.016789410627138682,0.2583100314378666,0.04190914624419959
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.22693312021113887,0.11726237449235057,0.04502676053912298,0.06623471279494766
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1061520539667808,0.023098960302141234,0.06972463006913812,0.1192416228188012
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.03361082619433866,0.2874885461190109,0.1373073883491181,0.00857645570399373
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12473586579393155,0.2528358222597884,0.01757237636545394,0.02757397904320225
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1936026757935474,0.054631785279383546,0.16349133698856694,0.048064802942084255
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13057772390967143,0.23314127060575426,0.09683775772146508,0.07124487200794859
130,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.09991764163684694,0.09834438886512877,0.09844606459444594,0.031680869649920035
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.027306301139313243,0.05295669623414375,0.20395352855034762
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05483811976755841,0.07994047884545304,0.12010880955392685,0.2154588165343322
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13295096355084332,0.024813071250779473,0.010333600849117313,0.28725450386734186
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24729579641450544,0.3,0.05192192648338171,0.08774906337282345
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.0997987621597226,0.22166355121825335,0.05287066813850661,0.12446510338487027
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.15267364140657527,0.1787454742784985,0.1097535479890775,0.11456349976504968
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09796734031904476,0.03427175724100285,0.17542337363991592,0.0657628481695035
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19736263841414345,0.09417932429140728,0.2359344246254579,0.15061892811323063
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1616994786676002,0.028119792061941838,0.10518376417855818,0.3
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10604885435685873,0.06475716531802066,0.1594074980290549,0.19625796000457937
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2120616400608156,0.12373599065723546,0.04305467716021413,0.22062389488047235
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11026694725240814,0.1618091225190597,0.10072607948652655,0.012553149337937107
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.12782260670206066,0.1078135866498461,0.2540710116191063
130,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1722590973320801,0.0658070820803564,0.16213605633997547,0.11375855304396822
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.276119398901563,0.3,0.13218763990617535,0.03744317887292972
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09631121854013551,0.29440285497536195,0.13172445192985294,0.01842377745408179
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.050105290565308803,0.25362655211586504,0.09313731680359424,0.08023723469944746
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18062448326752437,0.17798837331438802,0.08111443351857654,0.10210435094717366
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05123610521474156,0.04689773489878871,0.004620939992208047,0.0037549628362189176
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.20433055240538373,0.11484547406076938,0.053571932528971876,0.17982694045933525
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.03752035642148703,0.012500202761182888,0.05009369480033082,0.06277647435802822
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13805551524297321,0.13495516503364952,0.09243051737720767,0.033645718324819364
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16134316622653344,0.3,0.0645941740510713,0.07583312007528786
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.036510860130567306,0.018435355974212905,0.2926553587397988
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.01831622984072481,0.28002585392086055,0.09731744094206574,0.024314652529205498
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18170295797427968,0.029593676931479237,0.22541698298794344,0.2030715809712719
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09776184540554166,0.07139633348510907,0.12101900430306675,0.22165566624537933
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12040153010176809,0.05537755301088014,0.145383796960449,0.1391023566848259
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19400525250201117,0.1530206221443108,0.10272669026212951,0.2111818437260293
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.15179884505710406,0.18074073074559627,0.0331897891864877,0.12743226256360968
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1255400876556277,0.12413019189919768,0.3,0.15238703599585082
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.15061122506314806,0.07087213986488786,0.12733106272416578,0.10639383770172753
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24597768660972255,0.06513927950801023,0.10376895863107001,0.08101193301365234
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.011057011432398312,0.3,0.03164372422664605,0.13329142826820192
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21110823789927652,0.028500635096513256,0.12395341809997847,0.1493047030052076
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.27626794312762354,0.03013929855608176,0.21631919817174275
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1286484856990074,0.0701890216325958,0.058236903603732904,0.10917727106258569
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.15681981863534,0.12374463655551911,0.037107447147412806,0.12167609345763242
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.22748873621600416,0.2594459734704822,0.14740544523722146
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16128695118846062,0.09219874287522287,0.2391945687303461,0.20593559050075733
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05107214582434063,0.0204384394808044,0.0617681138781169,0.1780214473393335
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24440310069686294,0.014831698352934526,0.3,0.057068341232979346
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2655793770510965,0.11147757782259528,0.04037018433439538,0.0642544849152441
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09701553499027703,0.021239239452543024,0.08005399953499666,0.15360181600473935
131,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.028869490963875425,0.3,0.1394050361500571,0.007273077663097882
